project_id,project_name,sector_name,activity_id,activity_name,period,BAC,AC,EV,PV,CPI,SPI,CV,SV,source_file
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-3RD-1000,"Scaffolding works for Walls, Col. & Cores (B03) (3rd)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-4TH-1010,"RFT for Walls, Col. & Cores (B04) (4th)",17-May-26,463096.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B03-2ND-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (2nd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B03-2ND-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (2nd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B03-2ND-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (2nd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-4TH-1020,"Shuttering for Walls, Col. & Cores (B01) (4th)",17-May-26,252110.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-3RD-1010,"RFT for Walls, Col. & Cores (B03) (3rd)",17-May-26,384021.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-4TH-1020,"Shuttering for Walls, Col. & Cores (B04) (4th)",17-May-26,253264.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-3RD-1030,"Pouring for Walls, Col. & Cores (B02) (3rd)",17-May-26,62943.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-3RD-1080,Dismantling Formwork (B01) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-3RD-1040,"Shuttering for Slabs, Beams & Stairs(B02) (3rd)",17-May-26,1411527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-3RD-1020,"Shuttering for Walls, Col. & Cores (B03) (3rd)",17-May-26,207990.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B02-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B01-3RD-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B01-3RD-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B01-3RD-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-3RD-1080,Dismantling Formwork (B04) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-4TH-1030,"Pouring for Walls, Col. & Cores (B01) (4th)",17-May-26,378165.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-3TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-3TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-3TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-3RD-1050,"RFT for Slabs, Beams & Stairs (B02) (3rd)",17-May-26,1375590.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-4TH-1040,"Shuttering for Slabs, Beams & Stairs (B01) (4th)",17-May-26,840564.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B01-4TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-4TH-1030,"Pouring for Walls, Col. & Cores (B04) (4th)",17-May-26,379896.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-4TH-1040,"Shuttering for Slabs, Beams & Stairs (B04) (4th)",17-May-26,701981.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B04-4TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-4TH-1050,"RFT for Slabs, Beams & Stairs (B01) (4th)",17-May-26,1252401.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-4TH-1050,"RFT for Slabs, Beams & Stairs (B04) (4th)",17-May-26,1023093.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-3RD-1030,"Pouring for Walls, Col. & Cores (B03) (3rd)",17-May-26,311986.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B02-3RD-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-3RD-1040,"Shuttering for Slabs, Beams & Stairs (B03) (3rd)",17-May-26,943408.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B03-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B01-4TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-3RD-1050,"RFT for Slabs, Beams & Stairs (B03) (3rd)",17-May-26,1393943.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-4TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-3RD-1060,"Pouring for Slabs, Beams & Stairs (B02) (3rd)",17-May-26,941018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-4TH-1060,"Pouring for Slabs, Beams & Stairs (B01) (4th)",17-May-26,1260846.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-4TH-1060,"Pouring for Slabs, Beams & Stairs (B04) (4th)",17-May-26,1052971.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-3RD-1070,"Curing for Slabs, Beams & Stairs (B02) (3rd)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B02-3RD-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B02-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B02-3RD-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-4TH-1070,"Curing for Slabs, Beams & Stairs (B04) (4th)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B04-4TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B04-4TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B04-4TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-4TH-1070,"Curing for Slabs, Beams & Stairs (B01) (4th)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B01-4TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B01-4TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B01-4TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-5TH-1000,"Scaffolding works for Walls, Col. & Cores (B01) (5th)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-5TH-1000,"Scaffolding works for Walls, Col. & Cores (B04) (5th)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B03-3RD-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-5TH-1010,"RFT for Walls, Col. & Cores (B01) (5th)",17-May-26,460777.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-5TH-1010,"RFT for Walls, Col. & Cores (B04) (5th)",17-May-26,463096.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-5TH-1020,"Shuttering for Walls, Col. & Cores (B04) (5th)",17-May-26,253264.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-5TH-1020,"Shuttering for Walls, Col. & Cores (B01) (5th)",17-May-26,252110.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-3RD-1080,Dismantling Formwork (B02) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-4TH-1080,Dismantling Formwork (B04) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-4TH-1000,"Scaffolding works for Walls, Col. & Cores (B02) (4th)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-3RD-1060,"Pouring for Slabs, Beams & Stairs (B03) (3rd)",17-May-26,1415112.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-4TH-1080,Dismantling Formwork (B01) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B02-3RD-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B02-3RD-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B02-3RD-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-4TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-4TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-4TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-4TH-1010,"RFT for Walls, Col. & Cores (B02) (4th)",17-May-26,287345.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B01-4TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B01-4TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B01-4TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-3RD-1070,"Curing for Slabs, Beams & Stairs (B03) (3rd)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B03-3RD-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B03-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B03-3RD-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-5TH-1030,"Pouring for Walls, Col. & Cores (B01) (5th)",17-May-26,378165.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-4TH-1020,"Shuttering for Walls, Col. & Cores (B02) (4th)",17-May-26,41962.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-5TH-1030,"Pouring for Walls, Col. & Cores (B04) (5th)",17-May-26,379896.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-5TH-1040,"Shuttering for Slabs, Beams & Stairs (B01) (5th)",17-May-26,839983.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B01-5TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (5th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-5TH-1040,"Shuttering for Slabs, Beams & Stairs (B04) (5th)",17-May-26,702157.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
